OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1301,2020-019B,2024-11-28T18:32:42.836928,15.06445490,.0001127,53.0538,78.2017,69.4089,290.7021,0,U,45361,999,25978,.16619E-2,.2459E-3,0
STARLINK-1306,2020-019C,2024-11-28T19:39:07.534944,15.06422614,.0001155,53.0531,97.9941,92.1099,268.0022,0,U,45362,999,25951,.20415E-2,.30276E-3,0
STARLINK-1313,2020-019E,2024-11-28T23:50:07.815264,16.23579025,.0000872,52.9932,304.8989,40.2129,33.1474,0,U,45364,999,26165,.1975E-2,.5224843E-1,.11927E-4
STARLINK-1262,2020-019G,2024-11-28T20:53:22.458912,15.06409848,.0001222,53.0521,97.7594,94.1220,265.9909,0,U,45366,999,25952,.3162E-3,.4433E-4,0
STARLINK-1273,2020-019H,2024-11-28T19:49:42.943008,15.06420140,.0001383,53.0538,97.9588,75.6154,284.4988,0,U,45367,999,25951,.92155E-3,.13479E-3,0
STARLINK-1276,2020-019J,2024-11-29T01:29:24.044640,15.06387526,.0001699,53.0533,96.8975,89.3902,270.7282,0,U,45368,999,25955,-.10631E-3,-.1864E-4,0
STARLINK-1277,2020-019K,2024-11-29T01:18:52.637760,15.06397753,.0001711,53.0530,97.5582,82.0680,278.0503,0,U,45369,999,25954,.82856E-4,.953E-5,0
STARLINK-1281,2020-019L,2024-11-29T01:13:28.429536,15.06394076,.0000872,53.0511,96.9502,74.7267,285.3819,0,U,45370,999,25952,.13952E-3,.1797E-4,0
STARLINK-1295,2020-019P,2024-11-29T01:43:52.944384,15.08892741,.0001777,53.0517,96.1083,166.9933,193.1104,0,U,45373,999,25956,.74412E-3,.11592E-3,0
STARLINK-1300,2020-019Q,2024-11-29T01:45:20.036448,15.06383317,.0001162,53.0557,96.8495,93.9452,266.1670,0,U,45374,999,25955,-.51731E-4,-.1051E-4,0
STARLINK-1302,2020-019R,2024-11-29T02:06:32.196096,15.06398045,.0001152,53.0549,96.7838,111.9403,248.1708,0,U,45375,999,25955,-.13082E-3,-.2229E-4,0
STARLINK-1304,2020-019S,2024-11-28T18:35:22.657056,15.06413108,.0001297,53.0536,98.1882,84.8009,275.3128,0,U,45376,999,25950,.55179E-3,.795E-4,0
STARLINK-1305,2020-019T,2024-11-29T01:34:41.447136,15.06389990,.0001722,53.0542,96.8827,76.5571,283.5609,0,U,45377,999,25955,-.15903E-3,-.2649E-4,0
STARLINK-1319,2020-019V,2024-11-29T01:24:03.765024,15.06408253,.0000996,53.0537,96.9119,96.7570,263.3532,0,U,45379,999,25955,-.81067E-4,-.1489E-4,0
STARLINK-1207,2020-019W,2024-11-28T22:00:00.999936,15.52839933,.0001207,53.0489,74.1930,60.3003,177.6278,0,U,45380,999,585,.17141E-1,.1186712E-1,0
STARLINK-1258,2020-019X,2024-11-28T17:39:40.863168,15.06425710,.0001283,53.0554,78.3656,85.4893,274.6242,0,U,45381,999,25977,.23803E-2,.35376E-3,0
STARLINK-1266,2020-019Z,2024-11-28T19:04:33.769056,15.06440573,.00013,53.0540,78.1009,101.2961,258.8174,0,U,45383,999,25978,.16779E-2,.24827E-3,0
STARLINK-1267,2020-019AA,2024-11-28T18:43:26.688000,15.06458664,.0001419,53.0548,78.8234,91.6775,268.4377,0,U,45384,999,25977,.16268E-2,.24071E-3,0
STARLINK-1272,2020-019AC,2024-11-28T18:53:57.221376,15.06416885,.0001505,53.0552,78.1333,91.1006,269.0155,0,U,45386,999,25978,.14115E-3,.1822E-4,0
STARLINK-1274,2020-019AD,2024-11-28T08:17:01.632192,15.06414812,.0001409,53.0554,80.1189,86.9987,273.1164,0,U,45387,999,25971,.16291E-2,.24077E-3,0
STARLINK-1280,2020-019AE,2024-11-28T17:05:09.205440,15.06411163,.0001555,53.0534,98.4691,85.5583,274.5584,0,U,45388,999,25948,.5045E-3,.7243E-4,0
STARLINK-1283,2020-019AF,2024-11-28T19:47:02.188896,15.06385847,.0001248,53.0541,77.9654,129.1574,230.9526,0,U,45389,999,25979,.19706E-2,.29181E-3,0
STARLINK-1284,2020-019AG,2024-11-28T17:34:22.036800,15.06433336,.000128,53.0545,78.3826,77.0455,283.0677,0,U,45390,999,25977,.14841E-2,.21913E-3,0
STARLINK-1291,2020-019AK,2024-11-29T06:00:00.999648,15.56830664,.0001054,53.0560,72.1186,75.9203,186.3674,0,U,45393,999,25966,.15581E-1,.1254211E-1,0
STARLINK-1292,2020-019AL,2024-11-28T16:09:25.724160,15.06407325,.0001234,53.0544,78.6458,100.4684,259.6444,0,U,45394,999,25950,.11455E-3,.1426E-4,0
STARLINK-1297,2020-019AM,2024-11-28T18:27:24.288768,15.06423839,.0001755,53.0553,78.2154,72.6322,287.4859,0,U,45395,999,25896,.27684E-3,.3847E-4,0
STARLINK-1303,2020-019AN,2024-11-29T06:00:00.999648,15.45705210,.0000929,53.0525,73.4339,96.4147,357.5100,0,U,45396,999,25960,.75057E-3,.36578E-3,0
STARLINK-1307,2020-019AP,2024-11-28T19:52:19.531776,15.06440150,.0001136,53.0525,77.9485,103.0278,257.0838,0,U,45397,999,25961,.16127E-2,.23847E-3,0
STARLINK-1312,2020-019AQ,2024-11-28T16:30:38.557728,15.06441670,.0001497,53.0532,78.5794,81.9929,278.1230,0,U,45398,999,25952,.16197E-2,.23953E-3,0
STARLINK-1255,2020-019AR,2024-11-28T12:43:45.144768,15.06435654,.0000738,53.0542,69.2878,104.7645,255.3426,0,U,45399,999,25969,.14756E-2,.21787E-3,0
STARLINK-1213,2020-019AS,2024-11-28T22:00:00.999936,15.61508558,.0000692,53.0745,345.4517,165.4210,180.6007,0,U,45400,999,570,.25594E-2,.229181E-2,0
STARLINK-1256,2020-019AT,2024-11-28T12:59:40.186176,15.06398081,.0002521,53.0553,69.2336,104.1909,255.9360,0,U,45401,999,25969,.48292E-4,.437E-5,0
STARLINK-1259,2020-019AV,2024-11-27T16:33:35.117856,15.06387504,.0001696,53.0539,73.0608,110.7539,249.3632,0,U,45403,999,25956,.18137E-2,.26828E-3,0
STARLINK-1260,2020-019AW,2024-11-28T18:18:06.993216,15.06444899,.000159,53.0539,68.2462,97.1249,262.9921,0,U,45404,999,25963,.1109E-2,.16296E-3,0
STARLINK-1263,2020-019AX,2024-11-28T13:10:17.337792,15.06403213,.0001437,53.0535,69.2030,84.1453,275.9700,0,U,45405,999,25960,.7392E-3,.10747E-3,0
STARLINK-1265,2020-019AY,2024-11-28T13:20:53.585664,15.06430659,.0001418,53.0548,69.1702,101.5514,258.5634,0,U,45406,999,25960,.2046E-2,.30351E-3,0
STARLINK-1275,2020-019AZ,2024-11-28T15:13:12.809856,15.41958151,.0004233,53.0534,30.9348,334.3615,25.7179,0,U,45407,999,26015,.11476E-2,.49528E-3,0
STARLINK-1278,2020-019BA,2024-11-28T18:45:59.344704,15.06419204,.0001221,53.0524,98.1595,97.2343,262.8785,0,U,45408,999,25922,.55098E-3,.7939E-4,0
STARLINK-1282,2020-019BB,2024-11-28T17:03:50.352480,15.06418508,.0001309,53.0545,68.4763,94.9406,265.1733,0,U,45409,999,25963,.74139E-3,.10784E-3,0
STARLINK-1293,2020-019BD,2024-11-28T19:00:36.594144,15.06395638,.0002281,53.0544,68.1114,70.5409,289.5827,0,U,45411,999,25966,-.10593E-3,-.1859E-4,0
STARLINK-1296,2020-019BE,2024-11-28T18:12:48.267936,15.06466923,.0001695,53.0547,68.2636,91.3351,268.7832,0,U,45412,999,25963,.18739E-2,.27791E-3,0
STARLINK-1298,2020-019BF,2024-11-28T18:55:19.137216,15.06420660,.0002251,53.0551,68.1270,67.7255,292.3972,0,U,45413,999,25973,.14192E-2,.20933E-3,0
STARLINK-1309,2020-019BG,2024-11-28T16:58:31.486368,15.06425569,.0001503,53.0556,68.4922,88.4838,271.6323,0,U,45414,999,25961,.1021E-2,.14969E-3,0
STARLINK-1316,2020-019BH,2024-11-28T12:49:02.778816,15.06429669,.0001538,53.0531,69.2708,111.7603,248.3550,0,U,45415,999,25962,.21072E-2,.3127E-3,0
STARLINK-1318,2020-019BJ,2024-11-28T18:23:24.844128,15.06426493,.0001967,53.0572,68.2282,109.6708,250.4493,0,U,45416,999,25964,-.26873E-3,-.4285E-4,0
STARLINK-1286,2020-019BK,2024-11-28T18:30:06.398496,15.06385430,.0001465,53.0527,98.2047,94.6435,265.4722,0,U,45417,999,25949,-.19098E-3,-.3124E-4,0
STARLINK-1308,2020-019BM,2024-11-28T18:24:46.810944,15.06409372,.0001472,53.0535,98.2225,92.8603,267.2554,0,U,45419,999,25924,.59078E-3,.8531E-4,0
STARLINK-1329,2020-025A,2024-11-28T11:17:29.968800,15.06420372,.0000427,53.0568,39.5541,189.1623,170.9358,0,U,45531,999,25482,.13757E-2,.2028E-3,0
STARLINK-1338,2020-025B,2024-11-28T11:33:25.507872,15.06428626,.0003074,53.0553,39.5072,95.5417,264.5922,0,U,45532,999,25482,.74581E-3,.10853E-3,0
STARLINK-1341,2020-025D,2024-11-29T06:00:00.999648,15.51064761,.0001196,53.0530,32.6751,80.0202,359.3722,0,U,45534,999,25439,.15526E-1,.1009036E-1,0
STARLINK-1350,2020-025E,2024-11-28T17:02:32.713440,15.06394326,.0002893,53.0518,38.4808,83.9552,276.1767,0,U,45535,999,25486,.99736E-3,.14603E-3,0
STARLINK-1352,2020-025F,2024-11-29T04:02:31.264224,15.07556553,.0002468,53.0547,36.3222,57.4888,302.6340,0,U,45536,999,25434,.23417E-2,.3589E-3,0
STARLINK-1362,2020-025H,2024-11-28T10:44:14.328384,15.06390678,.0001229,53.0557,39.3733,126.2217,233.8886,0,U,45538,999,25482,.74239E-3,.10791E-3,0
STARLINK-1368,2020-025K,2024-11-28T10:50:58.910208,15.06396151,.000149,53.0547,39.6411,118.7255,241.3883,0,U,45540,999,25481,.15782E-3,.207E-4,0
STARLINK-1369,2020-025L,2024-11-29T04:27:13.318848,15.06380162,.0001714,53.0557,36.3464,114.7116,245.4052,0,U,45541,999,25434,-.24039E-3,-.3858E-4,0
STARLINK-1371,2020-025M,2024-11-28T16:30:40.423104,15.06414117,.0001657,53.0555,38.5807,106.2082,253.9089,0,U,45542,999,25485,.10768E-3,.1323E-4,0
STARLINK-1372,2020-025N,2024-11-29T04:32:32.133984,15.06396927,.0003062,53.0560,36.3283,283.4454,76.6194,0,U,45543,999,25434,.20734E-3,.2808E-4,0
STARLINK-1373,2020-025P,2024-11-28T16:14:43.469664,15.06436832,.0001531,53.0549,38.6291,106.4477,253.6680,0,U,45544,999,25485,.18552E-2,.27487E-3,0
STARLINK-1374,2020-025Q,2024-11-28T22:00:00.999936,15.51927791,.0001071,53.0526,34.0815,82.5519,13.3550,0,U,45545,999,585,.18286E-1,.122961E-1,0
STARLINK-1375,2020-025R,2024-11-28T20:08:16.974240,15.06391453,.000103,53.0550,37.9031,110.1101,249.9999,0,U,45546,999,25487,-.45429E-4,-.958E-5,0
STARLINK-1378,2020-025T,2024-11-29T06:00:00.999648,15.28778143,.0001092,53.0537,34.7631,76.2782,181.8224,0,U,45548,999,25436,.39267E-1,.1212851E-1,0
STARLINK-1390,2020-025V,2024-11-28T16:05:45.566592,15.28921651,.0001164,53.0536,36.4650,85.7618,274.3514,0,U,45550,999,25487,.80468E-4,.1938E-4,0
STARLINK-1294,2020-025W,2024-11-29T03:31:29.352864,15.06398729,.000105,53.0542,16.5184,92.9072,267.2037,0,U,45551,999,25459,.10916E-2,.16015E-3,0
STARLINK-1323,2020-025Y,2024-11-28T15:03:04.886496,15.06434340,.0001687,53.0564,18.8520,90.6971,269.4211,0,U,45553,999,25452,.14758E-2,.21789E-3,0
STARLINK-1325,2020-025Z,2024-11-28T12:22:45.176160,15.10543096,.0000804,53.0536,17.5578,95.6516,264.4566,0,U,45554,999,25452,.29129E-3,.4569E-4,0
STARLINK-1327,2020-025AA,2024-11-29T02:43:43.480416,15.06385704,.0002619,53.0499,16.6680,94.1887,265.9402,0,U,45555,999,25459,.77021E-3,.11205E-3,0
STARLINK-1334,2020-025AB,2024-11-29T06:00:00.999648,15.10567693,.000127,53.0545,16.0200,78.0404,101.2410,0,U,45556,999,25462,.45498E-1,.81466E-2,0
STARLINK-1336,2020-025AC,2024-11-29T03:52:43.123008,15.06397423,.0003797,53.0483,16.4500,112.9802,247.1588,0,U,45557,999,25460,-.16716E-3,-.2772E-4,0
STARLINK-1342,2020-025AD,2024-11-28T12:45:05.952096,15.06446228,.0001678,53.0546,19.2851,79.8514,280.2664,0,U,45558,999,25510,.19398E-2,.28766E-3,0
STARLINK-1346,2020-025AF,2024-11-29T03:01:03.464256,15.06393752,.0001239,53.0549,7.0392,90.0054,270.1077,0,U,45560,999,25474,.41145E-3,.5851E-4,0
STARLINK-1354,2020-025AH,2024-11-29T06:00:00.999648,15.82735529,.000211,53.0539,1.4415,80.6982,187.4119,0,U,45562,999,25481,.97185E-3,.213719E-2,0
STARLINK-1355,2020-025AJ,2024-11-29T06:00:00.999648,15.09828376,.0001438,53.0541,16.0152,103.2865,258.8074,0,U,45563,999,25461,.56899E-1,.1001588E-1,0
STARLINK-1356,2020-025AK,2024-11-29T02:49:02.102880,15.06404508,.0001451,53.0537,16.6556,94.6522,265.4632,0,U,45564,999,25459,.90336E-3,.13201E-3,0
STARLINK-1357,2020-025AL,2024-11-28T18:40:43.304736,15.06379927,.0002406,53.0549,18.1740,84.9769,275.1494,0,U,45565,999,25514,-.44007E-3,-.6827E-4,0
STARLINK-1358,2020-025AM,2024-11-28T15:36:58.909248,15.07589155,.0002302,53.0523,18.6417,56.2740,303.8468,0,U,45566,999,25512,.16573E-2,.25301E-3,0
STARLINK-1361,2020-025AN,2024-11-28T09:44:38.992704,15.06401908,.0001564,53.0533,19.8451,120.6737,239.4406,0,U,45567,999,25448,.11132E-2,.16339E-3,0
STARLINK-1363,2020-025AP,2024-11-29T03:36:50.855904,15.06403558,.0001321,53.0543,16.7443,40.5404,319.5683,0,U,45568,999,25459,.18032E-2,.26682E-3,0
STARLINK-1366,2020-025AQ,2024-11-28T09:49:55.405920,15.06414287,.0001304,53.0541,19.8308,99.5646,260.5491,0,U,45569,999,25508,.21206E-2,.31458E-3,0
STARLINK-1376,2020-025AR,2024-11-28T14:25:57.707904,15.06421116,.0001739,53.0540,18.9729,62.2988,297.8177,0,U,45570,999,25511,.20385E-2,.3023E-3,0
STARLINK-1320,2020-025AT,2024-11-28T13:33:24.904512,15.09377290,.0004487,53.0553,3.8021,63.7699,296.3752,0,U,45572,999,25533,.31051E-2,.50231E-3,0
STARLINK-1321,2020-025AU,2024-11-29T02:50:21.638400,15.06414884,.0001338,53.0547,6.6480,98.4977,261.6164,0,U,45573,999,25473,.13351E-2,.19669E-3,0
STARLINK-1328,2020-025AX,2024-11-28T13:44:47.901696,15.06451669,.0001773,53.0541,9.0989,102.1404,257.9784,0,U,45576,999,25526,.18815E-2,.27894E-3,0
STARLINK-1331,2020-025AZ,2024-11-28T08:47:35.238048,15.06404833,.0001692,53.0551,10.0260,99.8675,260.2505,0,U,45578,999,25523,.15732E-2,.23232E-3,0
STARLINK-1332,2020-025BA,2024-11-28T16:55:55.791840,15.06380871,.0002534,53.0552,328.6645,74.9290,285.1979,0,U,45579,999,25583,.54322E-3,.7815E-4,0
STARLINK-1333,2020-025BB,2024-11-29T02:27:47.959488,15.06387843,.0001849,53.0507,16.7173,90.5275,269.5926,0,U,45580,999,25460,.79525E-4,.903E-5,0
STARLINK-1335,2020-025BC,2024-11-29T02:34:25.862592,15.06408725,.0003669,53.0488,6.6986,91.6390,268.5019,0,U,45581,999,25473,.84163E-3,.1228E-3,0
STARLINK-1337,2020-025BD,2024-11-28T14:21:58.758336,15.06422110,.0001035,53.0549,8.9837,101.5961,258.5145,0,U,45582,999,25465,.16594E-2,.24536E-3,0
STARLINK-1347,2020-025BH,2024-11-29T01:20:07.372896,15.06380724,.0001572,53.0519,6.9299,39.8394,320.2710,0,U,45586,999,25471,.89516E-4,.1051E-4,0
STARLINK-1349,2020-025BJ,2024-11-28T15:04:27.085728,15.06394142,.0001581,53.0538,8.8494,74.7024,285.4140,0,U,45587,999,25526,.10092E-2,.1478E-3,0
STARLINK-1360,2020-025BK,2024-11-28T09:46:26.788800,15.08781036,.0000962,53.0549,9.1624,68.0496,292.0596,0,U,45588,999,25523,.63693E-3,.9848E-4,0
STARLINK-1364,2020-025BL,2024-11-28T14:27:17.163072,15.06400334,.0000355,53.0554,8.9677,46.6099,313.4919,0,U,45589,999,25525,.1837E-2,.27187E-3,0
STARLINK-1365,2020-025BM,2024-11-29T03:34:08.397984,15.06380408,.0003897,53.0513,36.5081,101.0834,259.0594,0,U,45590,999,25432,.36713E-3,.5188E-4,0
STARLINK-1443,2020-035D,2024-11-29T01:37:22.304064,15.06424449,.0001346,53.0543,356.8779,107.8396,252.2740,0,U,45660,999,24814,.18144E-2,.26865E-3,0
STARLINK-1444,2020-035E,2024-11-28T16:33:04.811328,15.45029221,.0006451,53.0583,322.2954,355.7920,4.3031,0,U,45661,999,24901,.10986E-2,.52646E-3,0
STARLINK-1445,2020-035F,2024-11-29T06:00:00.999648,15.92756202,.0006051,53.0496,336.0300,73.1362,35.6921,0,U,45662,999,24849,.1323E-2,.464967E-2,.95508E-4
STARLINK-1446,2020-035G,2024-11-28T08:21:59.870304,15.11241702,.0001023,53.0549,357.7479,169.9298,190.1714,0,U,45663,999,24847,.96628E-3,.16175E-3,0
STARLINK-1448,2020-035J,2024-11-29T01:42:40.765824,15.06394990,.0001263,53.0533,356.8584,85.9501,274.1632,0,U,45665,999,24814,.13458E-2,.19818E-3,0
STARLINK-1449,2020-035K,2024-11-28T23:30:14.982912,15.42329476,.0007054,53.0389,321.8098,349.3649,10.7205,0,U,45666,999,24863,.11099E-2,.48508E-3,0
STARLINK-1451,2020-035M,2024-11-28T08:17:07.668960,15.06412017,.0001631,53.0549,0.4379,69.1366,290.9797,0,U,45668,999,24844,.18181E-2,.26912E-3,0
STARLINK-1452,2020-035N,2024-11-28T08:43:35.405472,15.06408006,.000135,53.0536,0.0357,68.1414,291.9718,0,U,45669,999,24844,.13472E-2,.19846E-3,0
STARLINK-1453,2020-035P,2024-11-28T16:29:20.800320,15.06395269,.0003441,53.0545,328.5794,100.6795,259.4581,0,U,45670,999,24880,-.28667E-4,-.709E-5,0
STARLINK-1454,2020-035Q,2024-11-28T08:48:54.046080,15.06423267,.0001671,53.0566,0.0210,70.1403,289.9766,0,U,45671,999,24803,.15764E-2,.23292E-3,0
STARLINK-1456,2020-035S,2024-11-28T09:10:09.571008,15.06402759,.000163,53.0543,359.9549,70.3142,289.8023,0,U,45673,999,24804,.15859E-2,.23421E-3,0
STARLINK-1457,2020-035T,2024-11-28T14:07:21.317088,15.06432574,.0001375,53.0541,359.0274,82.2367,277.8778,0,U,45674,999,24845,.17112E-2,.25321E-3,0
STARLINK-1458,2020-035U,2024-11-29T01:00:12.737376,15.06376992,.0002193,53.0523,356.9917,77.9087,282.2147,0,U,45675,999,24813,.12673E-2,.18634E-3,0
STARLINK-1460,2020-035V,2024-11-29T01:53:18.260448,15.06388465,.0002324,53.0520,356.8282,102.0290,258.0959,0,U,45676,999,24814,.64657E-4,.681E-5,0
STARLINK-1392,2020-035W,2024-11-29T02:09:14.318784,15.06397259,.0003046,53.0524,356.7766,94.6627,265.4710,0,U,45677,999,24814,.10191E-2,.1493E-3,0
STARLINK-1393,2020-035X,2024-11-28T17:58:03.629568,15.06802749,.0001806,53.0543,348.2787,64.4983,295.6193,0,U,45678,999,24862,.66467E-3,.974E-4,0
STARLINK-1394,2020-035Y,2024-11-28T08:34:17.419584,15.06422692,.0001164,53.0536,350.0658,90.4036,269.7086,0,U,45679,999,24818,.26797E-3,.3715E-4,0
STARLINK-1395,2020-035Z,2024-11-28T22:00:00.999936,15.22041364,.0001248,53.0549,347.1782,77.3561,232.8423,0,U,45680,999,585,.49912E-1,.126559E-1,0
STARLINK-1397,2020-035AB,2024-11-28T22:00:00.999936,15.21585583,.0001265,53.0548,347.1821,87.0164,201.4177,0,U,45682,999,585,.50542E-1,.126451E-1,0
STARLINK-1399,2020-035AC,2024-11-28T17:56:55.572288,15.06396266,.0003484,53.0555,348.3079,85.3961,274.7426,0,U,45683,999,24864,.11546E-3,.1438E-4,0
STARLINK-1401,2020-035AD,2024-11-28T22:00:00.999936,15.67484325,.0005654,53.0449,263.3279,88.6562,106.3751,0,U,45684,999,591,.99236E-3,.110714E-2,0
STARLINK-1402,2020-035AE,2024-11-29T01:14:01.068000,15.06397648,.000201,53.0548,341.3737,307.1250,52.9555,0,U,45685,999,24836,.50656E-3,.7271E-4,0
STARLINK-1404,2020-035AF,2024-11-28T10:46:58.160928,15.06472637,.0001813,53.0545,349.6584,105.5218,254.5972,0,U,45686,999,24860,.26584E-2,.39617E-3,0
STARLINK-1408,2020-035AH,2024-11-28T22:00:00.999936,15.66630664,.0010627,53.0700,230.3116,92.5799,333.0541,0,U,45688,999,571,.77981E-3,.83806E-3,0
STARLINK-1413,2020-035AJ,2024-11-29T01:33:23.501376,15.06398791,.0003086,53.0553,346.8910,94.1346,265.9996,0,U,45689,999,24828,.10941E-2,.16053E-3,0
STARLINK-1414,2020-035AK,2024-11-29T06:00:00.999648,15.22546415,.0001346,53.0554,345.8801,83.0302,269.3838,0,U,45690,999,24825,.4662E-1,.1193412E-1,0
STARLINK-1417,2020-035AN,2024-11-29T01:28:04.942848,15.06397523,.0002776,53.0518,346.9022,96.5892,263.5413,0,U,45693,999,24828,.90696E-3,.13253E-3,0
STARLINK-1420,2020-035AQ,2024-11-28T17:31:40.626048,15.06396705,.0001707,53.0550,328.3777,112.8994,247.2175,0,U,45695,999,24892,.24859E-3,.3423E-4,0
STARLINK-1422,2020-035AR,2024-11-29T01:44:00.398112,15.06397152,.0003667,53.0539,346.8552,99.8252,260.3151,0,U,45696,999,24828,.60546E-3,.8748E-4,0
STARLINK-1351,2020-035AS,2024-11-28T17:11:49.156224,15.06386926,.0000571,53.0567,328.4514,92.4990,267.6064,0,U,45697,999,24892,.25739E-4,.102E-5,0
STARLINK-1398,2020-035AU,2024-11-28T16:39:57.576960,15.06404253,.0002705,53.0567,328.5444,76.9942,283.1349,0,U,45699,999,24891,.45507E-3,.6504E-4,0
STARLINK-1400,2020-035AV,2024-11-28T16:34:39.348480,15.06395053,.0003529,53.0559,328.5654,88.9541,271.1853,0,U,45700,999,24891,-.19035E-3,-.3116E-4,0
STARLINK-1403,2020-035AW,2024-11-28T12:30:31.133088,15.06391203,.0001526,53.0555,329.3317,76.4328,283.6831,0,U,45701,999,24888,.72402E-3,.10517E-3,0
STARLINK-1405,2020-035AX,2024-11-28T16:27:56.970720,15.11205224,.0006427,53.0521,327.7201,64.6068,295.5588,0,U,45702,999,24892,.12062E-2,.20262E-3,0
STARLINK-1407,2020-035AY,2024-11-28T17:14:40.052832,15.10064889,.0005541,53.0530,327.9630,80.3494,279.8122,0,U,45703,999,24892,.30769E-2,.50734E-3,0
STARLINK-1411,2020-035BB,2024-11-28T06:40:11.024832,15.06417363,.0001508,53.0540,330.4212,93.8774,266.2388,0,U,45706,999,24884,.11732E-2,.17245E-3,0
STARLINK-1412,2020-035BC,2024-11-28T10:56:27.305376,15.48240785,.0003238,53.0559,322.3947,59.4186,300.7140,0,U,45707,999,24898,.14952E-2,.80505E-3,0
STARLINK-1418,2020-035BD,2024-11-28T17:06:30.590784,15.06387187,.0001593,53.0551,328.4690,83.0389,277.0781,0,U,45708,999,24892,.83449E-4,.961E-5,0
STARLINK-1423,2020-035BF,2024-11-28T09:56:34.005408,15.06421270,.0000959,53.0549,329.8096,107.4659,252.6435,0,U,45710,999,24887,.12376E-2,.18211E-3,0
STARLINK-1433,2020-035BG,2024-11-28T17:27:43.882272,15.06417416,.000089,53.0538,328.4020,87.0439,273.0651,0,U,45711,999,24891,.81838E-3,.11935E-3,0
STARLINK-1434,2020-035BH,2024-11-28T17:22:24.829536,15.06390959,.0001662,53.0527,328.4165,88.6416,271.4763,0,U,45712,999,24892,-.20424E-4,-.586E-5,0
STARLINK-1465,2020-038B,2024-11-28T13:28:51.849408,15.06408128,.000155,53.0530,169.1447,107.6776,252.4382,0,U,45731,999,24690,.10041E-3,.1215E-4,0
STARLINK-1468,2020-038E,2024-11-29T06:00:00.999648,15.83606331,.0003811,53.0560,60.6493,351.3680,112.9709,0,U,45734,999,24865,.16616E-2,.389126E-2,0
STARLINK-1471,2020-038F,2024-11-28T13:50:06.509472,15.06391332,.000133,53.0521,169.0829,84.3487,275.7653,0,U,45735,999,24593,.21502E-3,.2922E-4,0
STARLINK-1474,2020-038J,2024-11-28T21:34:30.384192,15.21006842,.0000716,53.0534,164.1650,90.0506,270.0571,0,U,45738,999,24715,.2959E-3,.6326E-4,0
STARLINK-1475,2020-038K,2024-11-28T18:21:01.321632,15.25302644,.0004655,53.0618,113.4613,156.5028,203.6183,0,U,45739,999,24673,.10719E-2,.27111E-3,0
STARLINK-1479,2020-038L,2024-11-28T22:00:00.999936,15.49086295,.0001083,53.0532,164.2502,84.5142,234.2696,0,U,45740,999,579,.20509E-1,.1249675E-1,0
STARLINK-1480,2020-038M,2024-11-28T21:00:02.593728,15.06354941,.0002026,53.0527,167.7428,116.6932,243.4264,0,U,45741,999,24710,.96191E-3,.14058E-3,0
STARLINK-1481,2020-038N,2024-11-28T13:26:55.266432,15.24720243,.0001485,53.0563,167.3154,132.4428,227.6695,0,U,45742,999,24707,.30951E-2,.78083E-3,0
STARLINK-1483,2020-038P,2024-11-28T22:00:00.999936,15.89606301,.0004727,53.0333,88.8865,326.1717,166.1070,0,U,45743,999,24806,.15133E-2,.479989E-2,0
STARLINK-1500,2020-038Q,2024-11-28T22:09:01.944288,15.06405984,.0001392,53.0519,167.5269,82.1731,277.9416,0,U,45744,999,24599,.63896E-3,.925E-4,0
STARLINK-1503,2020-038R,2024-11-28T13:55:24.012192,15.06398642,.0001362,53.0514,169.0639,92.1853,267.9292,0,U,45745,999,24686,-.18433E-3,-.3026E-4,0
STARLINK-1504,2020-038S,2024-11-28T20:37:09.473952,15.16611760,.0003427,53.0484,159.4167,121.9252,238.2075,0,U,45746,999,24702,.83804E-3,.16303E-3,0
STARLINK-1506,2020-038T,2024-11-28T20:44:09.861792,15.06400101,.0001253,53.0524,167.7902,93.9181,266.1951,0,U,45747,999,24598,.60931E-3,.8806E-4,0
STARLINK-1507,2020-038U,2024-11-29T06:00:00.999648,15.35183880,.0010217,53.0503,140.5578,150.3311,31.8852,0,U,45748,999,24733,.4806E-2,.170151E-2,0
STARLINK-1391,2020-038W,2024-11-28T22:00:00.999936,15.37415558,.0001191,53.0518,145.2649,83.6376,206.5782,0,U,45750,999,574,.74004E-3,.27257E-3,0
STARLINK-1464,2020-038X,2024-11-28T19:27:09.638208,15.06406311,.0001544,53.0556,148.0293,90.2539,269.8626,0,U,45751,999,24737,.11072E-4,-.117E-5,0
STARLINK-1476,2020-038Z,2024-11-28T20:36:47.599200,15.21062973,.0002936,53.0486,144.7203,206.7330,153.3514,0,U,45753,999,24742,.31292E-2,.70762E-3,0
